Accession	GeneName	repl1	repl2	repl3
Q07527	YDL112W	1.94116793330558e-07	1.67598914422573e-07	1.80171624408682e-07
Q07528	YDL113C	4.0603862889659e-08	3.53641650906319e-08	3.75752584035882e-08
Q07532	YDL115C	5.86845031796681e-08	4.67656174753527e-08	5.26766820564875e-08
Q07533	YDL117W	5.52640658940512e-08	4.64771777718109e-08	5.15357046916226e-08
Q07534	YDL119C	3.45297598925569e-08	2.74420792494598e-08	2.80638398277573e-08
Q07540	YDL120W	1.27465067163615e-06	1.01690544789091e-06	9.98927535226385e-07
Q07541	YDL121C	3.25401612758923e-07	2.76545643316823e-07	2.83820090791892e-07
Q07549	YDL123W	2.20891377095235e-07	1.99586288306585e-07	1.8657711172514e-07
Q07551	YDL124W	7.13779647107858e-07	6.08446805894792e-07	6.39263089326116e-07
Q07589	YDL144C	1.77549242747727e-07	1.53051637061782e-07	1.61937557962625e-07
Q07622	YDL203C	3.14934928230115e-07	2.71758644719322e-07	2.84335177788828e-07
Q07623	YDL213C	8.53154764412953e-07	7.51120746990089e-07	7.93470286811834e-07
Q07648	YDL219W	1.3115730215177e-06	1.16253132427147e-06	1.20892632881977e-06
Q07655	YDL224C	4.89812074587288e-08	4.1702732305035e-08	4.47391079081416e-08
Q07657	YDL225W	4.00398671170743e-07	3.37180042520663e-07	3.62978137626093e-07
Q07688	YDL235C	4.95290982238088e-07	4.34083711598631e-07	4.58806988214205e-07
Q07716	YDL237W	3.02593635959597e-07	2.45090281005527e-07	2.74959261005585e-07
Q07799	YLL007C	2.85740657313009e-07	2.29436488188888e-07	2.41844601514107e-07
Q07800	YLL010C	6.59178869952467e-08	5.34092765768821e-08	5.90675807330832e-08
Q07804	YLL012W	2.18580881697228e-07	1.94488458663151e-07	2.05834888828377e-07
Q07807	YLL013C	8.06196304552435e-08	6.7717027535114e-08	7.03281004113081e-08
Q07821	YLL027W	1.12409589988198e-07	9.42142106847676e-08	1.00993348513114e-07
Q07824	YLL028W	2.51971622682938e-07	1.99226435414804e-07	2.29972514187944e-07
Q07825	YLL029W	2.2662699990328e-07	1.86943684753389e-07	2.03418235528798e-07
Q07830	YLL031C	1.00447032551568e-07	7.52274000610898e-08	8.49369681150737e-08
Q07834	YLL032C	6.42557053830122e-08	5.53719716026501e-08	5.83058084272905e-08
Q07844	YLL034C	1.84343427239255e-07	1.61090216509248e-07	1.67991517911409e-07
Q07845	YLL035W	2.27351348551307e-08	1.92842857930827e-08	2.089223743383e-08
Q07872	YLL038C	4.80536522378218e-08	4.06753474489398e-08	3.96428147100035e-08
Q07878	YLL040C	6.55235720786594e-07	5.54649600814185e-07	5.9921954316992e-07
Q07895	YLR001C	1.0816490348858e-07	9.38930601458897e-08	9.66582725546493e-08
Q07896	YLR002C	2.12286784391886e-07	1.90054085366275e-07	1.97585279762148e-07
Q07897	YLR003C	3.27998463643868e-07	3.05803406783373e-07	3.2202378370483e-07
Q07913	YLR007W	1.35998839566343e-07	1.1309079430357e-07	1.16649454026012e-07
Q07914	YLR008C	6.71798988002395e-07	6.09682215694799e-07	6.03385739517808e-07
Q07915	YLR009W	2.75196025924483e-06	2.38833361185168e-06	2.39661214922159e-06
Q07923	YLR011W	7.45904006830064e-08	6.41628403832081e-08	6.70706765773028e-08
Q07930	YLR016C	5.21905159947359e-09	4.22855896902653e-09	4.63790425468357e-09
Q07938	YLR017W	9.43032694955738e-07	7.99851145643244e-07	8.21707789187229e-07
Q07949	YLR019W	5.36978637167209e-08	4.4695037148895e-08	4.98204471967754e-08
Q07950	YLR020C	6.16249374232765e-08	5.44841677003056e-08	5.556962100231e-08
Q07951	YLR021W	1.12879863284438e-07	9.2489625528233e-08	9.93635747592716e-08
Q07953	YLR022C	3.92424233490564e-07	3.44659005325428e-07	3.5465014346642e-07
Q07959	YLR023C	4.57344509423632e-08	3.73879356612172e-08	4.71633833332608e-08
Q07979	YLR033W	1.27725438524018e-07	1.09118468351506e-07	1.16982399520191e-07
Q08001	YLR072W	1.00575686102595e-07	8.29124316152387e-08	9.0898156735052e-08
Q08004	YLR074C	2.89488675775364e-07	2.51079600228893e-07	2.7399973778758e-07
Q08023	YLR077W	1.19499716251704e-07	1.07970473942082e-07	1.0979018804679e-07
Q08032	YLR103C	2.91094251248987e-08	2.54140882932517e-08	2.7161187943943e-08
Q08045	YLR104W	3.02577094796504e-07	2.62386021752394e-07	2.70670972486353e-07
Q08096	YOL010W	3.85238512227319e-07	3.30116340518117e-07	3.37404560181017e-07
Q08144	YOL018C	8.33856225570781e-08	7.15806499416453e-08	7.63503634424008e-08
Q08157	YOL019W	8.16298905008839e-08	6.38971843684243e-08	7.04031165962994e-08
Q08162	YOL021C	3.87045220721248e-07	3.21572719778939e-07	3.53560582289042e-07
Q08179	YOL027C	5.14916196252964e-07	4.57549863882573e-07	4.7642471430581e-07
Q08193	YOL030W	3.01709157705563e-06	2.55153643038817e-06	2.74528304477572e-06
Q08199	YOL031C	6.83662301483153e-08	5.84848918911978e-08	6.05428665306066e-08
Q08202	YOL032W	3.08155679191393e-07	2.69673491111655e-07	2.79964182155018e-07
Q08204	YOL034W	2.51305036483473e-08	2.13356645939927e-08	2.47511465042852e-08
Q08206	YOL036W	2.62542843574522e-08	2.35692608429787e-08	2.5335343731051e-08
Q08208	YOL041C	6.94085923233871e-07	5.81439606817975e-07	6.22583238800347e-07
Q08213	YOL042W	2.7831475656425e-07	2.50990123841552e-07	2.6066794828852e-07
Q08217	YOL045W	4.65976860129291e-08	3.96410073443656e-08	4.24087091789868e-08
Q08220	YOL049W	2.73485546333359e-07	2.32902711084743e-07	2.44416512794564e-07
Q08223	YOL053W	6.72174636499692e-08	5.75910903805115e-08	6.179848956404e-08
Q08224	YOL055C	6.76983431340735e-08	5.73034905359178e-08	6.25689570509809e-08
Q08225	YOL057W	3.75658699881309e-07	3.17346295822179e-07	3.34052477478108e-07
Q08226	YOL063C	4.42581035930893e-08	3.87820922481543e-08	4.59668891247682e-08
Q08227	YOL065C	5.91772132696262e-08	4.96673055549817e-08	5.29168994007808e-08
Q08229	YOL070C	1.18164481741357e-07	9.90883257679198e-08	1.16630149576511e-07
Q08230	YOL071W	3.9670602753141e-07	3.5863914979234e-07	3.72726038438415e-07
Q08234	YOL075C	4.17815448108939e-08	3.45894787351033e-08	4.08375836744018e-08
Q08235	YOL077C	9.35843728823037e-07	7.82090724364478e-07	8.27572453153767e-07
Q08237	YOL080C	2.91386070939988e-07	2.35607631546154e-07	2.62005517033817e-07
Q08245	YOL109W	2.4685256363594e-05	2.14398935514811e-05	2.12844838481364e-05
Q08268	YOL119C	5.77542919351221e-08	5.12550434289556e-08	5.17811967060469e-08
Q08269	YOL130W	1.19536617560589e-07	9.71135296172195e-08	1.05611670241343e-07
Q08273	YOL133W	1.12794916397342e-07	8.95721736553547e-08	9.67039116615148e-08
Q08278	YOL135C	2.62844594908779e-08	2.28994797896713e-08	2.48088966624139e-08
Q08280	YOL137W	7.91658735970294e-09	6.859229725187e-09	7.66206017658343e-09
Q08281	YOL138C	2.16672329136599e-08	1.84712504899084e-08	1.91832814459602e-08
Q08282	YOL141W	8.38288136672742e-08	7.17535804223455e-08	7.4525867186948e-08
Q08285	YOL142W	4.38571271498988e-07	3.77312024493814e-07	3.80541526554134e-07
Q08287	YOL144W	1.41825799410643e-07	9.56433409549844e-08	1.04649003981441e-07
Q08299	YOL158C	1.4358491278185e-07	9.53751807894807e-08	1.26883748535561e-07
Q08347	YOL164W	7.41313695337914e-08	5.71136384646677e-08	6.52647797292551e-08
Q08412	YOR042W	8.42458814657395e-07	7.16611375174375e-07	7.96232060683998e-07
Q08421	YOR051C	7.79886177403692e-07	6.62856693388791e-07	7.1426266370078e-07
Q08422	YOR052C	2.69391487482502e-07	2.37402277385515e-07	2.42944283649628e-07
Q08438	YOR054C	3.6516705213446e-07	3.20576479550968e-07	3.27382324850085e-07
Q08444	YOR056C	1.34359425177021e-07	1.19410893040778e-07	1.27123249438513e-07
Q08446	YOR057W	1.63347753407061e-07	1.33410947140088e-07	1.43924632743093e-07
Q08448	YOR059C	3.58217108068443e-08	2.97883489678871e-08	3.34855347145374e-08
Q08484	YOR070C	4.89922774209793e-08	3.90363447440664e-08	7.29898293540688e-08
Q08491	YOR076C	4.80826905069479e-08	4.31078711188632e-08	4.39131475252154e-08
Q08492	YOR078W	2.45356788870217e-07	2.01380478696865e-07	2.07831162456884e-07
Q08548	YOR175C	1.15997049118518e-07	1.0255129866659e-07	1.10404213170363e-07
Q08561	YOR189W	2.44143600743288e-07	1.94533704010921e-07	2.03384806714617e-07
Q08562	YOR191W	2.0590571675783e-08	1.73144838817107e-08	1.86103292801031e-08
Q08579	YOR192C	9.75444446046078e-08	7.93650221623335e-08	9.33827196677544e-08
Q08581	YOR195W	1.18511035975786e-07	1.02415208175661e-07	1.07664349972367e-07
Q08601	YOR197W	3.25068124452142e-07	2.83166111648765e-07	2.97031336156739e-07
Q08622	YOR205C	3.03337037518831e-08	2.60389966348316e-08	2.57566868222302e-08
Q08634	YOR238W	4.74207003199493e-09	4.23894167089054e-09	4.5848578490702e-09
Q08641	YOR239W	4.60999281706899e-07	4.04714939270798e-07	4.28128079315557e-07
Q08645	YOR241W	5.65298207272416e-07	4.81442698354133e-07	5.10893943941804e-07
Q08647	YOR243C	3.56440729186694e-07	3.11118200396932e-07	3.26675860523411e-07
Q08649	YOR244W	7.11961119167373e-08	5.8213443895609e-08	6.32228456086966e-08
Q08650	YOR245C	3.989826288078e-08	3.44549622973587e-08	3.69695588071826e-08
Q08651	YOR246C	2.35484982455832e-07	1.94593417408907e-07	2.0723938458501e-07
Q08683	YOR249C	2.20791006107557e-08	1.87463951136356e-08	2.03623135419137e-08
Q08685	YOR250C	1.1102352650985e-07	9.47368425750935e-08	1.01251446964315e-07
Q08686	YOR251C	7.58171513726201e-07	6.25121892102929e-07	7.01076291475158e-07
Q08687	YOR252W	8.75250233306077e-07	7.62941207035823e-07	8.21906332284928e-07
Q08689	YOR253W	1.01479204902271e-07	8.94144855019761e-08	9.00727989975509e-08
Q08693	YOR256C	4.34640521977411e-08	3.2130066696086e-08	3.62577597245001e-08
Q08723	YOR261C	2.02399205982061e-06	1.81445175952466e-06	1.87631344535821e-06
Q08726	YOR262W	1.50681301728536e-07	1.35010630816368e-07	1.36029230304945e-07
Q08732	YOR267C	3.23465015158975e-07	2.76261758318265e-07	3.06028492230407e-07
Q08742	YOR286W	9.28156379820035e-07	8.07508597353408e-07	8.3969012681236e-07
Q08745	YOR293W	6.9243248286546e-05	6.42950128892646e-05	6.27101135019142e-05
Q08746	YOR294W	9.41578374058263e-07	8.12447037937519e-07	8.57037498898024e-07
Q08747	YOR295W	2.72337468889049e-08	2.56601222949266e-08	2.88465164178825e-08
Q08748	YOR296W	3.38450882391985e-09	3.03443750818201e-09	3.48830340954049e-09
Q08754	YOR299W	1.06819799925675e-07	9.12027764962327e-08	9.72713851060935e-08
Q08760	YOR301W	5.12573351928035e-08	4.458037780191e-08	4.73624447303489e-08
Q08773	YOR304W	5.95500410234254e-08	5.0711041363632e-08	5.41979835799392e-08
Q08774	YOR305W	4.41502477051732e-08	3.89365360968587e-08	3.89717021858681e-08
Q08816	YOR352W	9.59661545260313e-08	8.4985256297831e-08	9.19312670104134e-08
Q08817	YOR353C	1.19148635609373e-07	9.02191872596416e-08	1.02841141127932e-07
Q08818	YOR354C	1.73155921206885e-07	1.49922171929887e-07	1.57303104585989e-07
Q08822	YOR356W	4.73744201618939e-07	4.08820102906555e-07	4.2068374446393e-07
Q08826	YOR357C	2.49532481299326e-07	2.19321324525776e-07	2.3143778193181e-07
Q08831	YOR359W	5.01622371251262e-08	4.42728682414914e-08	4.571163539024e-08
Q08873	YOR367W	1.09796446302516e-07	8.60188706494635e-08	9.57837661512508e-08
Q08886	YOR371C	4.13195758644035e-08	3.50810660835601e-08	3.77173388760935e-08
Q08909	YOR385W	3.662656632634e-08	3.30974253001291e-08	3.47791716780009e-08
Q08919	YPL176C	1.31388583322926e-07	1.1059434712253e-07	1.28724189867745e-07
Q08920	YPL178W	3.84205115566287e-07	2.92538927635754e-07	3.12688301947434e-07
Q08921	YPL180W	5.33625045946057e-08	4.32422017677749e-08	4.70660436770766e-08
Q08923	YPL181W	1.02453428382042e-07	8.71635374994692e-08	9.24061744459097e-08
Q08924	YPL183C	2.06303163374922e-07	1.74805848821344e-07	1.81384692304977e-07
Q08925	YPL184C	5.43238549677472e-07	4.3935711544301e-07	4.82609391963437e-07
Q08932	YPL193W	2.80886207303032e-08	2.36037005830512e-08	2.64341324428775e-08
Q08951	YPL195W	3.7572500723007e-07	3.3010268721197e-07	3.46360418446973e-07
Q08952	YPL196W	5.31011534956014e-08	4.49074965796938e-08	4.63324036210871e-08
Q08954	YPL199C	3.45085203517046e-07	2.80288139164451e-07	2.98339015798757e-07
Q08959	YPL206C	1.06261054475307e-07	9.74489899549042e-08	1.17198722082328e-07
Q08960	YPL207W	2.97903322257605e-07	2.65677797860344e-07	2.76730548825335e-07
Q08961	YPL208W	1.4457935339754e-07	1.25710090121019e-07	1.33299104425327e-07
Q08962	YPL211W	2.5160790874e-06	2.04641514101849e-06	2.20016884886768e-06
Q08963	YPL213W	2.24069858021983e-06	1.77728999996624e-06	1.94694819376338e-06
Q08965	YPL217C	4.32649322834574e-07	3.69083634648623e-07	3.98245377651697e-07
Q08966	YPL219W	5.33256241329168e-08	4.58759544563015e-08	5.25825051894067e-08
Q08967	YPL221W	9.8080604841406e-08	7.93206024945883e-08	8.24344276557027e-08
Q08968	YPL222W	5.48465868475319e-08	4.59721043108361e-08	5.015362875304e-08
Q08970	YPL224C	1.71268469129917e-07	1.51021723485398e-07	1.65446147112922e-07
Q08971	YPL225W	2.17772732998649e-06	1.92220832911856e-06	1.98864903641573e-06
Q08972	YPL226W	1.86208501247398e-06	1.56038344309144e-06	1.65418824603009e-06
Q08977	YPL260W	1.03312219113561e-06	8.56713205411862e-07	9.42454442439346e-07
Q08979	YPL263C	1.82887026281738e-07	1.48579285178957e-07	1.76929128427619e-07
Q08981	YPL267W	9.04127794111455e-09	6.72854048053476e-09	6.83562153830135e-09
Q08985	YPL273W	4.91547065907833e-07	3.51509369511187e-07	3.85005064578082e-07
Q08986	YPL274W	6.17937289947336e-07	5.53312721872585e-07	5.16346877020454e-07
Q08991	YPL279C	8.76515783520059e-09	7.7444001788117e-09	8.13487175549284e-09
Q10740	YNL045W	3.67556698251707e-07	3.12047112157388e-07	3.38357160760593e-07
Q12000	YOR091W	6.82144731316503e-07	6.00664955720157e-07	6.22858648922169e-07
Q12001	YOR002W	1.2180306070483e-07	1.10390067905955e-07	1.14253884809491e-07
Q12003	YPL236C	3.29992163655351e-08	2.90139914618376e-08	3.0353578002091e-08
Q12004	YPR056W	1.32869441784073e-07	1.08898194000509e-07	1.46480169139248e-07
Q12006	YOL003C	2.95686499791364e-07	2.26045095389446e-07	2.91083384637776e-07
Q12008	YDL021W	4.08588354766285e-08	3.06521279451001e-08	3.6100242683237e-08
Q12009	YDL201W	1.1186682711664e-06	9.7838883908332e-07	1.02570563963799e-06
Q12010	YOL092W	3.4384609158361e-07	3.0064781029507e-07	3.22986186488288e-07
Q12015	YOR223W	2.96412935066583e-08	2.3974184206175e-08	2.65245857044491e-08
Q12017	YOR281C	5.00171010865829e-07	4.10482877410198e-07	4.40106823337406e-07
Q12018	YDL132W	2.77482124772067e-07	2.33947830351434e-07	2.47287427534106e-07
Q12019	YLR106C	1.70354107197736e-07	1.49127836521031e-07	1.62627459953212e-07
Q12020	YLR082C	4.00812610001517e-08	2.96555437433983e-08	3.36848643863991e-08
Q12024	YOR272W	5.15234949774795e-07	4.14701666901598e-07	4.44537810140677e-07
Q12025	YDR056C	3.62327567930023e-08	3.17718867992287e-08	3.3229724614844e-08
Q12028	YPR029C	1.97799782357353e-07	1.68112218260054e-07	1.74031585321168e-07
Q12029	YOR271C	9.87235134186186e-07	8.01295910947104e-07	8.74757091320811e-07
Q12030	YDR167W	2.95584045506744e-07	2.550419502606e-07	3.44396769601218e-07
Q12032	YOR215C	1.74785031691541e-07	1.53021023856674e-07	1.58453981534599e-07
Q12033	YOR275C	9.25098117495212e-08	8.04403543954701e-08	8.63920887284849e-08
Q12034	YDR515W	2.2118941816575e-07	1.82338701244802e-07	1.9166873432562e-07
Q12035	YLR051C	2.73546891435098e-07	2.39775669845168e-07	2.55474294925939e-07
Q12038	YPR032W	3.92777330351473e-08	3.38374314310562e-08	3.56825395955195e-08
Q12040	YOR283W	7.91165763909339e-07	6.65371815506304e-07	6.92387708190378e-07
Q12041	YDR253C	8.41109402367792e-08	7.13532559701868e-08	8.11131503471477e-08
Q12043	YOR081C	4.96950659560898e-08	3.22284129972707e-08	4.02544750289021e-08
Q12044	YOR220W	2.43857727957574e-07	2.05028114302915e-07	2.86543056791475e-07
Q12046	YDL209C	8.2176739354809e-07	7.11044449463945e-07	7.83911092841199e-07
Q12049	YPR045C	8.54674000529155e-08	7.1847885840677e-08	7.86923771191986e-08
Q12050	YOR144C	3.01192574396548e-08	2.67926955305848e-08	3.16471960471156e-08
Q12051	YPL069C	2.65136917492125e-08	2.1013015388114e-08	2.2981665281979e-08
Q12052	YPL157W	2.56580244626707e-08	2.18580996363148e-08	2.69314642108539e-08
Q12055	YDL166C	3.79520124709555e-07	3.25749083899046e-07	3.38549304259622e-07
Q12056	YOR226C	9.28264822408321e-08	8.00857309753713e-08	7.89689643050881e-08
Q12057	YOR104W	5.9414586637978e-08	4.9195386937228e-08	5.65096087182249e-08
Q12060	YPL254W	7.25483420725371e-08	6.10554734901126e-08	6.62688404471671e-08
Q12063	YDL193W	1.01921446930157e-07	8.67851854085451e-08	9.30229013514565e-08
Q12066	YDL089W	2.32217253456294e-09	1.99070969005877e-09	2.14787075837646e-09
Q12067	YOR079C	6.50081699509086e-08	5.8343071687198e-08	6.21126569246739e-08
Q12068	YOL151W	5.4288402155188e-07	4.40664001394141e-07	4.59933271331317e-07
Q12069	YDL036C	1.15351869549154e-07	1.01432726841309e-07	1.21001821379593e-07
Q12071	YDR027C	7.29513985783012e-08	6.04849078233675e-08	6.57279052308095e-08
Q12072	YLR095C	1.29060372059217e-07	1.06538712584573e-07	1.14085244970792e-07
Q12074	YPR069C	5.1735710964802e-06	4.1013834524946e-06	4.52555872254843e-06
Q12078	YLR034C	2.55923812406503e-07	2.02307131844447e-07	2.27358977965933e-07
Q12080	YPL146C	1.88139436046067e-07	1.66623317687367e-07	1.70565076785008e-07
Q12082	YDL157C	4.7950546714459e-07	4.15483590408013e-07	4.54310526294252e-07
Q12084	YDR020C	1.76115647040421e-07	1.4922720848285e-07	1.58492554730252e-07
Q12089	YPL005W	3.03886623703318e-07	2.53946151946578e-07	2.76003294272298e-07
Q12090	YLR107W	3.11095235040222e-06	2.58155758468558e-06	2.83380691309644e-06
Q12091	YPL170W	1.27125806511488e-07	9.60111000601647e-08	1.20942445462234e-07
Q12094	YOR006C	2.93861395591462e-07	2.57453548051064e-07	2.62134090470084e-07
Q12096	YOR320C	1.54138891829561e-07	1.32592655068951e-07	1.59529979562611e-07
Q12099	YDR021W	7.27008105665182e-08	6.20910922337358e-08	6.46599636878209e-08
Q12100	YDL025C	1.04107452172909e-07	9.13602786105998e-08	9.50928001206502e-08
Q12102	YLR115W	8.23041713935662e-08	7.1510199068343e-08	7.85456240534559e-08
Q12104	YOR166C	2.44162344313565e-08	2.08151525290008e-08	2.24271239712328e-08
Q12108	YOR118W	9.94019774052292e-08	8.71213182664201e-08	9.30191268448975e-08
Q12109	YOL097C	1.22806629641359e-06	1.0737925251352e-06	1.12703318973481e-06
Q12114	YLR330W	2.27017170579384e-07	1.97008153339741e-07	1.97036975487488e-07
Q12117	YDR033W	5.28609537356365e-06	4.39283380887745e-06	4.5781604183782e-06
Q12118	YOR007C	4.22021752461694e-06	3.63136515980465e-06	3.83376497093262e-06
Q12122	YDL131W	7.27640948416042e-06	5.43885739406211e-06	6.03863621883775e-06
Q12123	YOR173W	1.31530783929248e-06	1.07667620871019e-06	1.16856447115395e-06
Q12124	YDL005C	5.08394851904406e-08	4.34558140381261e-08	4.4512997790743e-08
Q12125	YOR164C	8.74871863769109e-07	6.4870518374114e-07	7.40052171351299e-07
Q12133	YLR066W	7.16006674745268e-07	6.09788949350255e-07	6.29896535949912e-07
Q12134	YOR284W	1.20217450399402e-08	1.0715626430578e-08	1.18447024820381e-08
Q12136	YDL153C	2.16604967198679e-07	1.98209785208922e-07	2.09956598212598e-07
Q12139	YPR022C	2.39300131004525e-08	1.89247340579059e-08	2.0140268891035e-08
Q12142	YDL149W	3.6624973075336e-08	2.7093959671183e-08	3.05976737738101e-08
Q12143	YPL233W	5.8695891271482e-07	5.09830669264258e-07	5.43233515681835e-07
Q12149	YOR001W	3.13886831813923e-07	2.67000079383947e-07	2.81757009712659e-07
Q12150	YLR087C	1.43124083094405e-08	1.1328528442967e-08	1.2407725321471e-08
Q12152	YPL150W	2.42039236205971e-08	2.09680513276173e-08	2.30564647297066e-08
Q12153	YDR312W	4.95860641222492e-08	4.46880366481005e-08	4.61228184375082e-08
Q12154	YDL100C	1.84685345775136e-06	1.5255270112951e-06	1.63216167111227e-06
Q12155	YLR050C	2.79007920284656e-07	2.47550172084375e-07	2.48185637402294e-07
Q12156	YDR063W	1.20480640613805e-07	9.15152074548382e-08	9.63130675481423e-08
Q12158	YDL003W	1.16198486018125e-07	9.73898102831975e-08	1.03257057649321e-07
Q12159	YDR381W	5.81800565841019e-06	5.07773656641922e-06	5.16539149039547e-06
Q12160	YPR063C	9.51794972068179e-08	8.28551849147747e-08	8.80109934835155e-08
Q12163	YDR162C	1.5754214362981e-07	1.1666608956268e-07	1.32113307707165e-07
Q12164	YLL023C	7.38813868903458e-07	6.37827150262148e-07	8.17074231708803e-07
Q12165	YDL004W	1.12373976130976e-06	9.16113134845715e-07	1.00830716582327e-06
Q12166	YOR108W	3.29665881207192e-07	2.69260721517082e-07	2.89814220982448e-07
Q12167	YDR065W	1.86765441308808e-08	1.65331998623241e-08	1.81447387899273e-08
Q12168	YLR144C	5.5744372013237e-08	4.75727187337224e-08	5.19311591947325e-08
Q12176	YDR060W	4.28902334030119e-07	3.74011846021543e-07	3.90751760094545e-07
